output	sample	tool	fp	tp	fn	tn	sensitivity	specificity	pred_val_pos	pred_val_neg
full	UnAmbiguouslyMapped_ds.nycsm	PhyloSift	2191	66	16	514687	0.804878048780488	0.995761088690174	0.0292423571112096	0.999968914111633
full	UnAmbiguouslyMapped_ds.nycsm	PhyloSift90pct	449	61	21	516434	0.74390243902439	0.999131331461859	0.119607843137255	0.99995933818048
full	UnAmbiguouslyMapped_ds.soil	BlastMeganFiltered	12	205	26	516727	0.887445887445887	0.999976777444706	0.944700460829493	0.999949685826691
full	UnAmbiguouslyMapped_ds.soil	BlastMeganFilteredLiberal	38	208	23	516698	0.9004329004329	0.999926461481298	0.845528455284553	0.999955488551849
full	UnAmbiguouslyMapped_ds.soil	ClarkM1Default	443	179	52	516322	0.774891774891775	0.999142743800373	0.287781350482315	0.999899297795784
full	UnAmbiguouslyMapped_ds.soil	ClarkM4Spaced	448	179	52	516317	0.774891774891775	0.9991330682225	0.28548644338118	0.999899296820684
full	UnAmbiguouslyMapped_ds.soil	DiamondMegan	2	185	46	516757	0.800865800865801	0.999996129723914	0.989304812834225	0.999910991228766
full	UnAmbiguouslyMapped_ds.soil	Gottcha	0	170	61	516774	0.735930735930736	1	1	0.999881973937524
full	UnAmbiguouslyMapped_ds.soil	Kraken	1031	216	15	515697	0.935064935064935	0.998004752984162	0.173215717722534	0.999970913998511
full	UnAmbiguouslyMapped_ds.soil	KrakenFiltered	342	216	15	516386	0.935064935064935	0.99933814308495	0.387096774193548	0.999970952806056
full	UnAmbiguouslyMapped_ds.soil	LMAT	786	228	3	515930	0.987012987012987	0.99847885492224	0.224852071005917	0.999994185291501
full	UnAmbiguouslyMapped_ds.soil	MetaFlow	0	137	94	516807	0.593073593073593	1	1	0.999818146995266
full	UnAmbiguouslyMapped_ds.soil	MetaPallette-SmallDB-qual4-default	3	98	133	516843	0.424242424242424	0.999994195563088	0.97029702970297	0.999742734672403
full	UnAmbiguouslyMapped_ds.soil	Metaphlan	7	189	42	516748	0.818181818181818	0.999986453928844	0.964285714285714	0.999918729077575
full	UnAmbiguouslyMapped_ds.soil	NBC	1983	83	148	514878	0.359307359307359	0.996163378548585	0.0401742497579864	0.999712635866927
full	UnAmbiguouslyMapped_ds.soil	OneCodexAbundanceFiltered	8	173	58	516763	0.748917748917749	0.999984519255144	0.955801104972376	0.999887775458041
full	UnAmbiguouslyMapped_ds.soil	PhyloSift	7816	224	7	508904	0.96969696969697	0.984873819476699	0.0278606965174129	0.99998624513913
full	UnAmbiguouslyMapped_ds.soil	PhyloSift90pct	789	219	12	515936	0.948051948051948	0.998473075620494	0.217261904761905	0.999976741842201
genus	ABRF_MGRG_10ng	BlastMeganFiltered	0	5	0	81440	1	1	1	1
genus	ABRF_MGRG_10ng	BlastMeganFilteredLiberal	4	5	0	81436	1	0.999950884086444	0.555555555555556	1
genus	ABRF_MGRG_10ng	COMMUNITY	1967	5	0	79473	1	0.975847249508841	0.00253549695740365	1
genus	ABRF_MGRG_10ng	ClarkM1Default	456	5	0	80984	1	0.994400785854617	0.0108459869848156	1
genus	ABRF_MGRG_10ng	ClarkM4Spaced	130	5	0	81310	1	0.99840373280943	0.037037037037037	1
genus	ABRF_MGRG_10ng	DiamondMegan	10	5	0	81430	1	0.99987721021611	0.333333333333333	1
genus	ABRF_MGRG_10ng	Gottcha	0	4	1	81441	0.8	1	1	0.99998772132315
genus	ABRF_MGRG_10ng	Kraken	416	5	0	81024	1	0.994891944990177	0.0118764845605701	1
genus	ABRF_MGRG_10ng	KrakenFiltered	21	5	0	81419	1	0.999742141453831	0.192307692307692	1
genus	ABRF_MGRG_10ng	LMAT	94	5	0	81346	1	0.998845776031434	0.0505050505050505	1
genus	ABRF_MGRG_10ng	MetaFlow	1	4	1	81440	0.8	0.999987721172382	0.8	0.999987721172382
genus	ABRF_MGRG_10ng	MetaPallette-SmallDB-qual4-default	50	4	1	81391	0.8	0.999386058619123	0.0740740740740741	0.999987713780224
genus	ABRF_MGRG_10ng	MetaPallette-SmallDB-qual4-specific	70	5	0	81370	1	0.99914047151277	0.0666666666666667	1
genus	ABRF_MGRG_10ng	Metaphlan	0	5	0	81440	1	1	1	1
genus	ABRF_MGRG_10ng	NBC	387	4	1	81054	0.8	0.995248093712012	0.010230179028133	0.999987662698168
genus	ABRF_MGRG_10ng	OneCodexAbundanceFiltered	2	5	0	81438	1	0.999975442043222	0.714285714285714	1
genus	ABRF_MGRG_10ng	PhyloSift	1195	5	0	80245	1	0.985326620825147	0.00416666666666667	1
genus	ABRF_MGRG_10ng	PhyloSift90pct	124	5	0	81316	1	0.998477406679764	0.0387596899224806	1
genus	ABRF_MGRG_1ng	BlastMeganFiltered	0	5	0	81440	1	1	1	1
genus	ABRF_MGRG_1ng	BlastMeganFilteredLiberal	5	5	0	81435	1	0.999938605108055	0.5	1
genus	ABRF_MGRG_1ng	COMMUNITY	1861	5	0	79579	1	0.977148821218075	0.00267952840300107	1
genus	ABRF_MGRG_1ng	ClarkM1Default	434	5	0	81006	1	0.994670923379175	0.0113895216400911	1
genus	ABRF_MGRG_1ng	ClarkM4Spaced	113	5	0	81327	1	0.998612475442043	0.0423728813559322	1
genus	ABRF_MGRG_1ng	DiamondMegan	8	5	0	81432	1	0.999901768172888	0.384615384615385	1
genus	ABRF_MGRG_1ng	Gottcha	0	4	1	81441	0.8	1	1	0.99998772132315
genus	ABRF_MGRG_1ng	Kraken	397	5	0	81043	1	0.995125245579568	0.0124378109452736	1
genus	ABRF_MGRG_1ng	KrakenFiltered	21	5	0	81419	1	0.999742141453831	0.192307692307692	1
genus	ABRF_MGRG_1ng	LMAT	92	5	0	81348	1	0.998870333988212	0.0515463917525773	1
genus	ABRF_MGRG_1ng	MetaFlow	1	3	2	81441	0.6	0.99998772132315	0.75	0.999975442947829
genus	ABRF_MGRG_1ng	MetaPallette-SmallDB-qual4-default	48	4	1	81393	0.8	0.999410616274358	0.0769230769230769	0.999987714082119
genus	ABRF_MGRG_1ng	MetaPallette-SmallDB-qual4-specific	72	5	0	81368	1	0.999115913555992	0.0649350649350649	1
genus	ABRF_MGRG_1ng	Metaphlan	0	5	0	81440	1	1	1	1
genus	ABRF_MGRG_1ng	NBC	387	4	1	81054	0.8	0.995248093712012	0.010230179028133	0.999987662698168
genus	ABRF_MGRG_1ng	OneCodexAbundanceFiltered	2	5	0	81438	1	0.999975442043222	0.714285714285714	1
genus	ABRF_MGRG_1ng	PhyloSift	1128	5	0	80312	1	0.98614931237721	0.00441306266548985	1
genus	ABRF_MGRG_1ng	PhyloSift90pct	121	5	0	81319	1	0.998514243614931	0.0396825396825397	1
genus	ABRF_MGRG_5ng	BlastMeganFiltered	1	5	0	81439	1	0.999987721021611	0.833333333333333	1
genus	ABRF_MGRG_5ng	BlastMeganFilteredLiberal	5	5	0	81435	1	0.999938605108055	0.5	1
genus	ABRF_MGRG_5ng	COMMUNITY	1844	5	0	79596	1	0.977357563850688	0.00270416441319632	1
genus	ABRF_MGRG_5ng	ClarkM1Default	407	5	0	81033	1	0.995002455795678	0.0121359223300971	1
genus	ABRF_MGRG_5ng	ClarkM4Spaced	116	5	0	81324	1	0.998575638506876	0.0413223140495868	1
genus	ABRF_MGRG_5ng	DiamondMegan	9	5	0	81431	1	0.999889489194499	0.357142857142857	1
genus	ABRF_MGRG_5ng	Gottcha	0	4	1	81441	0.8	1	1	0.99998772132315
genus	ABRF_MGRG_5ng	Kraken	384	5	0	81056	1	0.995284872298625	0.012853470437018	1
genus	ABRF_MGRG_5ng	KrakenFiltered	19	5	0	81421	1	0.999766699410609	0.208333333333333	1
genus	ABRF_MGRG_5ng	LMAT	88	5	0	81352	1	0.998919449901768	0.0537634408602151	1
genus	ABRF_MGRG_5ng	MetaFlow	1	4	1	81440	0.8	0.999987721172382	0.8	0.999987721172382
genus	ABRF_MGRG_5ng	MetaPallette-SmallDB-qual4-default	55	3	2	81387	0.6	0.999324672773262	0.0517241379310345	0.999975426654708
genus	ABRF_MGRG_5ng	MetaPallette-SmallDB-qual4-specific	77	4	1	81364	0.8	0.999054530273449	0.0493827160493827	0.999987709703189
genus	ABRF_MGRG_5ng	Metaphlan	0	5	0	81440	1	1	1	1
genus	ABRF_MGRG_5ng	NBC	387	4	1	81054	0.8	0.995248093712012	0.010230179028133	0.999987662698168
genus	ABRF_MGRG_5ng	OneCodexAbundanceFiltered	2	5	0	81438	1	0.999975442043222	0.714285714285714	1
genus	ABRF_MGRG_5ng	PhyloSift	1125	5	0	80315	1	0.986186149312377	0.00442477876106195	1
genus	ABRF_MGRG_5ng	PhyloSift90pct	124	5	0	81316	1	0.998477406679764	0.0387596899224806	1
genus	ABRF_MGRG_Half	BlastMeganFiltered	0	5	0	81440	1	1	1	1
genus	ABRF_MGRG_Half	BlastMeganFilteredLiberal	7	5	0	81433	1	0.999914047151277	0.416666666666667	1
genus	ABRF_MGRG_Half	COMMUNITY	1704	5	0	79736	1	0.979076620825147	0.00292568753657109	1
genus	ABRF_MGRG_Half	ClarkM1Default	396	5	0	81044	1	0.995137524557957	0.0124688279301746	1
genus	ABRF_MGRG_Half	ClarkM4Spaced	133	5	0	81307	1	0.998366895874263	0.036231884057971	1
genus	ABRF_MGRG_Half	DiamondMegan	7	5	0	81433	1	0.999914047151277	0.416666666666667	1
genus	ABRF_MGRG_Half	Gottcha	1	4	1	81440	0.8	0.999987721172382	0.8	0.999987721172382
genus	ABRF_MGRG_Half	Kraken	365	5	0	81075	1	0.995518172888016	0.0135135135135135	1
genus	ABRF_MGRG_Half	KrakenFiltered	23	5	0	81417	1	0.999717583497053	0.178571428571429	1
genus	ABRF_MGRG_Half	LMAT	108	5	0	81332	1	0.998673870333988	0.0442477876106195	1
genus	ABRF_MGRG_Half	MetaFlow	0	3	2	81442	0.6	1	1	0.999975443249349
genus	ABRF_MGRG_Half	MetaPallette-SmallDB-qual4-default	30	4	1	81411	0.8	0.999631635171474	0.117647058823529	0.999987716798506
genus	ABRF_MGRG_Half	MetaPallette-SmallDB-qual4-specific	35	5	0	81405	1	0.999570235756385	0.125	1
genus	ABRF_MGRG_Half	Metaphlan	0	4	1	81441	0.8	1	1	0.99998772132315
genus	ABRF_MGRG_Half	NBC	387	4	1	81054	0.8	0.995248093712012	0.010230179028133	0.999987662698168
genus	ABRF_MGRG_Half	OneCodexAbundanceFiltered	4	5	0	81436	1	0.999950884086444	0.555555555555556	1
genus	ABRF_MGRG_Half	PhyloSift	1101	5	0	80339	1	0.986480844793713	0.00452079566003617	1
genus	ABRF_MGRG_Half	PhyloSift90pct	144	5	0	81296	1	0.998231827111984	0.0335570469798658	1
genus	ABRF_MGRG_Normal	BlastMeganFiltered	1	5	0	81439	1	0.999987721021611	0.833333333333333	1
genus	ABRF_MGRG_Normal	BlastMeganFilteredLiberal	5	5	0	81435	1	0.999938605108055	0.5	1
genus	ABRF_MGRG_Normal	COMMUNITY	1715	5	0	79725	1	0.978941552062868	0.00290697674418605	1
genus	ABRF_MGRG_Normal	ClarkM1Default	312	5	0	81128	1	0.996168958742633	0.0157728706624606	1
genus	ABRF_MGRG_Normal	ClarkM4Spaced	95	5	0	81345	1	0.998833497053045	0.05	1
genus	ABRF_MGRG_Normal	DiamondMegan	4	5	0	81436	1	0.999950884086444	0.555555555555556	1
genus	ABRF_MGRG_Normal	Gottcha	0	5	0	81440	1	1	1	1
genus	ABRF_MGRG_Normal	Kraken	328	5	0	81112	1	0.995972495088409	0.015015015015015	1
genus	ABRF_MGRG_Normal	KrakenFiltered	17	5	0	81423	1	0.999791257367387	0.227272727272727	1
genus	ABRF_MGRG_Normal	LMAT	79	5	0	81361	1	0.999029960707269	0.0595238095238095	1
genus	ABRF_MGRG_Normal	MetaFlow	0	4	1	81441	0.8	1	1	0.99998772132315
genus	ABRF_MGRG_Normal	MetaPallette-SmallDB-qual4-default	37	5	0	81403	1	0.999545677799607	0.119047619047619	1
genus	ABRF_MGRG_Normal	MetaPallette-SmallDB-qual4-specific	48	5	0	81392	1	0.999410609037328	0.0943396226415094	1
genus	ABRF_MGRG_Normal	Metaphlan	0	5	0	81440	1	1	1	1
genus	ABRF_MGRG_Normal	NBC	378	4	1	81063	0.8	0.99535860316057	0.0104712041884817	0.999987664067897
genus	ABRF_MGRG_Normal	OneCodexAbundanceFiltered	2	5	0	81438	1	0.999975442043222	0.714285714285714	1
genus	ABRF_MGRG_Normal	PhyloSift	1094	5	0	80346	1	0.986566797642436	0.00454959053685168	1
genus	ABRF_MGRG_Normal	PhyloSift90pct	48	3	2	81394	0.6	0.99941062351121	0.0588235294117647	0.999975428767998
genus	BMI_bmi_reads	BlastMeganFiltered	1	7	1	81437	0.875	0.999987720720057	0.875	0.999987720720057
genus	BMI_bmi_reads	BlastMeganFilteredLiberal	4	7	1	81434	0.875	0.999950882880228	0.636363636363636	0.999987720267698
genus	BMI_bmi_reads	COMMUNITY	1629	8	0	79808	1	0.979996807348011	0.00488698839340257	1
genus	BMI_bmi_reads	ClarkM1Default	448	7	1	80990	0.875	0.994498882585525	0.0153846153846154	0.999987652949093
genus	BMI_bmi_reads	ClarkM4Spaced	400	7	1	81038	0.875	0.99508828802279	0.0171990171990172	0.999987660262343
genus	BMI_bmi_reads	DiamondMegan	4	8	0	81433	1	0.999950882277098	0.666666666666667	1
genus	BMI_bmi_reads	Gottcha	0	7	1	81438	0.875	1	1	0.999987720870836
genus	BMI_bmi_reads	Kraken	466	7	1	80972	0.875	0.994277855546551	0.0147991543340381	0.999987650204389
genus	BMI_bmi_reads	KrakenFiltered	51	7	1	81387	0.875	0.999373756722906	0.120689655172414	0.99998771317639
genus	BMI_bmi_reads	LMAT	199	8	0	81238	1	0.997556393285607	0.0386473429951691	1
genus	BMI_bmi_reads	MetaFlow	0	5	3	81440	0.625	1	1	0.999963164421743
genus	BMI_bmi_reads	MetaPallette-SmallDB-qual4-default	1	8	0	81436	1	0.999987720569274	0.888888888888889	1
genus	BMI_bmi_reads	MetaPallette-SmallDB-qual4-specific	4	8	0	81433	1	0.999950882277098	0.666666666666667	1
genus	BMI_bmi_reads	Metaphlan	0	8	0	81437	1	1	1	1
genus	BMI_bmi_reads	NBC	385	6	2	81054	0.75	0.995272535271798	0.0153452685421995	0.99997532570075
genus	BMI_bmi_reads	OneCodexAbundanceFiltered	0	8	0	81437	1	1	1	1
genus	BMI_bmi_reads	PhyloSift	1099	8	0	80338	1	0.986504905632575	0.00722673893405601	1
genus	BMI_bmi_reads	PhyloSift90pct	63	8	0	81374	1	0.999226395864288	0.112676056338028	1
genus	BioPool_BioPool	BlastMeganFiltered	0	10	0	81435	1	1	1	1
genus	BioPool_BioPool	BlastMeganFilteredLiberal	3	10	0	81432	1	0.999963160803094	0.769230769230769	1
genus	BioPool_BioPool	COMMUNITY	1431	10	0	80004	1	0.982427703076073	0.00693962526023595	1
genus	BioPool_BioPool	ClarkM1Default	232	8	2	81205	0.8	0.997151172071663	0.0333333333333333	0.999975371581268
genus	BioPool_BioPool	ClarkM4Spaced	232	8	2	81205	0.8	0.997151172071663	0.0333333333333333	0.999975371581268
genus	BioPool_BioPool	DiamondMegan	0	10	0	81435	1	1	1	1
genus	BioPool_BioPool	Gottcha	0	8	2	81437	0.8	1	1	0.999975441741672
genus	BioPool_BioPool	Kraken	208	8	2	81229	0.8	0.997445878409077	0.037037037037037	0.999975378857825
genus	BioPool_BioPool	KrakenFiltered	15	8	2	81422	0.8	0.999815808539116	0.347826086956522	0.999975437217528
genus	BioPool_BioPool	LMAT	10	10	0	81425	1	0.999877202676982	0.5	1
genus	BioPool_BioPool	MetaFlow	1	6	4	81438	0.6	0.999987720870836	0.857142857142857	0.999950885292601
genus	BioPool_BioPool	MetaPallette-SmallDB-qual4-default	49	9	1	81387	0.9	0.999398300505919	0.155172413793103	0.99998771317639
genus	BioPool_BioPool	Metaphlan	0	9	1	81436	0.9	1	1	0.999987720569274
genus	BioPool_BioPool	NBC	361	8	2	81076	0.8	0.995567125508061	0.021680216802168	0.999975332395964
genus	BioPool_BioPool	OneCodexAbundanceFiltered	1	10	0	81434	1	0.999987720267698	0.909090909090909	1
genus	BioPool_BioPool	PhyloSift	939	10	0	80496	1	0.988469331368576	0.0105374077976818	1
genus	BioPool_BioPool	PhyloSift90pct	147	10	0	81288	1	0.99819487935163	0.0636942675159236	1
genus	Carma_eval_carma	BlastMeganFiltered	0	22	0	81423	1	1	1	1
genus	Carma_eval_carma	BlastMeganFilteredLiberal	0	22	0	81423	1	1	1	1
genus	Carma_eval_carma	COMMUNITY	219	22	0	81204	1	0.997310342286578	0.0912863070539419	1
genus	Carma_eval_carma	ClarkM1Default	22	22	0	81401	1	0.999729806074451	0.5	1
genus	Carma_eval_carma	ClarkM4Spaced	14	22	0	81409	1	0.999828058411014	0.611111111111111	1
genus	Carma_eval_carma	DiamondMegan	0	22	0	81423	1	1	1	1
genus	Carma_eval_carma	Gottcha	0	21	1	81424	0.954545454545455	1	1	0.999987718759595
genus	Carma_eval_carma	Kraken	13	22	0	81410	1	0.999840339953085	0.628571428571429	1
genus	Carma_eval_carma	KrakenFiltered	0	22	0	81423	1	1	1	1
genus	Carma_eval_carma	LMAT	0	22	0	81423	1	1	1	1
genus	Carma_eval_carma	MetaPallette-SmallDB-qual4-default	1	14	8	81430	0.636363636363636	0.999987719664501	0.933333333333333	0.999901765760456
genus	Carma_eval_carma	MetaPallette-SmallDB-qual4-specific	1	16	6	81428	0.727272727272727	0.999987719362881	0.941176470588235	0.999926320701427
genus	Carma_eval_carma	Metaphlan	1	7	15	81437	0.318181818181818	0.999987720720057	0.875	0.999815842459363
genus	Carma_eval_carma	NBC	9	22	0	81414	1	0.999889466121366	0.709677419354839	1
genus	Carma_eval_carma	OneCodexAbundanceFiltered	1	21	1	81423	0.954545454545455	0.999987718608764	0.954545454545455	0.999987718608764
genus	Carma_eval_carma	PhyloSift	145	22	0	81278	1	0.998219176399789	0.131736526946108	1
genus	Carma_eval_carma	PhyloSift90pct	50	21	1	81374	0.954545454545455	0.9993859304382	0.295774647887324	0.999987711213518
genus	HMP_even_454_SRR072233	BlastMeganFiltered	0	16	3	81429	0.842105263157895	1	1	0.999963159445918
genus	HMP_even_454_SRR072233	BlastMeganFilteredLiberal	5	18	1	81422	0.947368421052632	0.999938595306225	0.782608695652174	0.99998771845793
genus	HMP_even_454_SRR072233	COMMUNITY	1102	19	0	80324	1	0.986466239284749	0.0169491525423729	1
genus	HMP_even_454_SRR072233	ClarkM1Default	281	17	2	81147	0.894736842105263	0.996549098590165	0.0570469798657718	0.999975353978484
genus	HMP_even_454_SRR072233	ClarkM4Spaced	84	17	2	81344	0.894736842105263	0.99896841381343	0.168316831683168	0.999975413665085
genus	HMP_even_454_SRR072233	DiamondMegan	0	17	2	81428	0.894736842105263	1	1	0.999975439027386
genus	HMP_even_454_SRR072233	Gottcha	0	17	2	81428	0.894736842105263	1	1	0.999975439027386
genus	HMP_even_454_SRR072233	Kraken	216	17	2	81212	0.894736842105263	0.997347349805964	0.0729613733905579	0.999975373704041
genus	HMP_even_454_SRR072233	KrakenFiltered	11	17	2	81417	0.894736842105263	0.999864911332711	0.607142857142857	0.99997543570911
genus	HMP_even_454_SRR072233	LMAT	25	18	1	81402	0.947368421052632	0.999692976531126	0.418604651162791	0.999987715440463
genus	HMP_even_454_SRR072233	MetaFlow	0	12	7	81433	0.631578947368421	1	1	0.999914047151277
genus	HMP_even_454_SRR072233	MetaPallette-SmallDB-qual4-default	6	17	2	81422	0.894736842105263	0.999926315272388	0.739130434782609	0.999975437217528
genus	HMP_even_454_SRR072233	MetaPallette-SmallDB-qual4-specific	5	17	2	81423	0.894736842105263	0.999938596060323	0.772727272727273	0.999975437519189
genus	HMP_even_454_SRR072233	Metaphlan	0	17	2	81428	0.894736842105263	1	1	0.999975439027386
genus	HMP_even_454_SRR072233	NBC	210	17	2	81218	0.894736842105263	0.997421034533576	0.0748898678414097	0.99997537552327
genus	HMP_even_454_SRR072233	OneCodexAbundanceFiltered	1	18	1	81426	0.947368421052632	0.999987719061245	0.947368421052632	0.999987719061245
genus	HMP_even_454_SRR072233	PhyloSift	544	19	0	80882	1	0.993319087269423	0.0337477797513321	1
genus	HMP_even_454_SRR072233	PhyloSift90pct	39	18	1	81388	0.947368421052632	0.999521043388557	0.315789473684211	0.999987713327354
genus	HMP_even_illum_SRR172902	BlastMeganFiltered	0	16	3	81429	0.842105263157895	1	1	0.999963159445918
genus	HMP_even_illum_SRR172902	BlastMeganFilteredLiberal	2	17	2	81426	0.894736842105263	0.999975438424129	0.894736842105263	0.999975438424129
genus	HMP_even_illum_SRR172902	COMMUNITY	1345	19	0	80081	1	0.98348193451723	0.0139296187683284	1
genus	HMP_even_illum_SRR172902	ClarkM1Default	416	17	2	81012	0.894736842105263	0.994891192218893	0.0392609699769053	0.99997531290888
genus	HMP_even_illum_SRR172902	ClarkM4Spaced	442	17	2	80986	0.894736842105263	0.994571891732574	0.037037037037037	0.999975304983454
genus	HMP_even_illum_SRR172902	DiamondMegan	0	17	2	81428	0.894736842105263	1	1	0.999975439027386
genus	HMP_even_illum_SRR172902	Gottcha	0	17	2	81428	0.894736842105263	1	1	0.999975439027386
genus	HMP_even_illum_SRR172902	Kraken	403	17	2	81025	0.894736842105263	0.995050842462052	0.0404761904761905	0.999975316869685
genus	HMP_even_illum_SRR172902	KrakenFiltered	142	17	2	81286	0.894736842105263	0.99825612811318	0.106918238993711	0.999975396122429
genus	HMP_even_illum_SRR172902	LMAT	188	19	0	81238	1	0.997691155159286	0.0917874396135266	1
genus	HMP_even_illum_SRR172902	MetaPallette-SmallDB-qual4-default	1	16	3	81428	0.842105263157895	0.999987719362881	0.941176470588235	0.999963158993504
